match_id,match_date,bowler,balls_bowled,runs_conceded,wickets_taken,overs_bowled,balls_last_7_days,balls_last_14_days,matches_last_7_days,matches_last_14_days,days_since_last_match,back_to_back_match,short_recovery_flag,overs_last_7_days,overs_last_14_days,fatigue_signal_score,high_recent_workload_flag,high_match_density_flag,high_fatigue_flag,injury_proxy_event
959185,2016-02-07,Shoaib Malik,13,12,0,2.17,33,33,2,2,1.0,1,1,5.5,5.5,19.0,False,False,True,0
959197,2016-02-12,Shoaib Malik,24,25,0,4.0,46,46,3,3,5.0,0,0,7.67,7.67,19.84,False,True,True,0
1075988,2017-02-10,Shoaib Malik,25,41,0,4.17,0,0,0,0,364.0,0,0,0.0,0.0,0.0,False,False,False,0
1075990,2017-02-11,Shoaib Malik,6,9,0,1.0,25,25,1,1,1.0,1,1,4.17,4.17,14.84,False,False,True,0
1075998,2017-02-19,Shoaib Malik,6,6,0,1.0,0,31,0,2,8.0,0,0,0.0,5.17,3.0,False,False,False,0
1076000,2017-02-23,Shoaib Malik,7,5,0,1.17,6,37,1,3,4.0,0,0,1.0,6.17,6.5,False,True,False,0
1076003,2017-02-25,Shoaib Malik,25,21,0,4.17,13,19,2,3,2.0,0,1,2.17,3.17,10.84,False,True,True,0
1128820,2018-02-23,Shoaib Malik,6,11,0,1.0,0,0,0,0,363.0,0,0,0.0,0.0,0.0,False,False,False,0
1128823,2018-02-25,Shoaib Malik,20,23,0,3.33,6,6,1,1,2.0,0,1,1.0,1.0,5.5,False,False,False,0
1128830,2018-03-03,Shoaib Malik,12,20,0,2.0,20,26,1,2,6.0,0,0,3.33,4.33,9.66,False,False,False,0
1128834,2018-03-07,Shoaib Malik,12,18,0,2.0,12,38,1,3,4.0,0,0,2.0,6.33,8.5,False,True,False,0
1128837,2018-03-09,Shoaib Malik,6,6,0,1.0,24,50,2,4,2.0,0,1,4.0,8.33,16.0,False,True,True,0
1128842,2018-03-13,Shoaib Malik,6,10,0,1.0,18,30,2,3,4.0,0,0,3.0,5.0,10.5,False,True,True,0
1168829,2019-02-22,Shoaib Malik,18,21,0,3.0,0,0,0,0,346.0,0,0,0.0,0.0,0.0,False,False,False,0
1168833,2019-02-24,Shoaib Malik,18,19,0,3.0,18,18,1,1,2.0,0,1,3.0,3.0,9.5,False,False,False,0
1168838,2019-02-28,Shoaib Malik,19,14,0,3.17,36,36,2,2,4.0,0,0,6.0,6.0,15.0,False,False,True,0
1168841,2019-03-01,Shoaib Malik,25,22,0,4.17,55,55,3,3,1.0,1,1,9.17,9.17,27.84,True,True,True,1
1211643,2020-02-21,Shoaib Malik,12,22,0,2.0,0,0,0,0,357.0,0,0,0.0,0.0,0.0,False,False,False,0
1211649,2020-02-26,Shoaib Malik,12,10,0,2.0,12,12,1,1,5.0,0,0,2.0,2.0,5.5,False,False,False,0
1211661,2020-03-07,Shoaib Malik,18,27,0,3.0,0,12,0,1,10.0,0,0,0.0,2.0,1.5,False,False,False,0
1211668,2020-03-13,Shoaib Malik,20,27,0,3.33,18,18,1,1,6.0,0,0,3.0,3.0,7.5,False,False,False,0
1211673,2020-11-14,Shoaib Malik,6,6,0,1.0,0,0,0,0,246.0,0,0,0.0,0.0,0.0,False,False,False,0
1247026,2021-06-10,Shoaib Malik,6,8,0,1.0,0,0,0,0,208.0,0,0,0.0,0.0,0.0,False,False,False,0
1247030,2021-06-12,Shoaib Malik,19,33,0,3.17,6,6,1,1,2.0,0,1,1.0,1.0,5.5,False,False,False,0
1247034,2021-06-15,Shoaib Malik,12,10,0,2.0,25,25,2,2,3.0,0,0,4.17,4.17,11.34,False,False,True,0
1247036,2021-06-17,Shoaib Malik,12,14,0,2.0,37,37,3,3,2.0,0,1,6.17,6.17,18.84,False,True,True,0
1247043,2021-06-22,Shoaib Malik,6,7,0,1.0,24,49,2,4,5.0,0,0,4.0,8.17,14.0,False,True,True,0
1293001,2022-01-28,Shoaib Malik,6,8,0,1.0,0,0,0,0,220.0,0,0,0.0,0.0,0.0,False,False,False,0
1293008,2022-02-02,Shoaib Malik,12,20,0,2.0,6,6,1,1,5.0,0,0,1.0,1.0,3.5,False,False,False,0
1293010,2022-02-04,Shoaib Malik,7,2,0,1.17,18,18,2,2,2.0,0,1,3.0,3.0,11.0,False,False,True,0
1293012,2022-02-05,Shoaib Malik,12,17,0,2.0,19,25,2,3,1.0,1,1,3.17,4.17,15.84,False,True,True,0
1293015,2022-02-10,Shoaib Malik,12,9,0,2.0,19,37,2,4,5.0,0,0,3.17,6.17,12.34,False,True,True,0
1293018,2022-02-13,Shoaib Malik,12,11,0,2.0,12,43,1,4,3.0,0,0,2.0,7.17,10.0,False,True,True,0
1293029,2022-02-21,Shoaib Malik,6,5,0,1.0,0,24,0,2,8.0,0,0,0.0,4.0,3.0,False,False,False,0
1354927,2023-02-16,Shoaib Malik,2,7,0,0.33,0,0,0,0,360.0,0,0,0.0,0.0,0.0,False,False,False,0
1354934,2023-02-22,Shoaib Malik,24,30,0,4.0,2,2,1,1,6.0,0,0,0.33,0.33,2.16,False,False,False,0
1354937,2023-02-26,Shoaib Malik,21,16,0,3.5,24,26,1,2,4.0,0,0,4.0,4.33,11.0,False,False,True,0
1354942,2023-03-03,Shoaib Malik,12,10,0,2.0,21,45,1,2,5.0,0,0,3.5,7.5,10.0,False,False,True,0
1416474,2024-02-18,Shoaib Malik,13,11,0,2.17,0,0,0,0,352.0,0,0,0.0,0.0,0.0,False,False,False,0
1416477,2024-02-21,Shoaib Malik,7,3,0,1.17,13,13,1,1,3.0,0,0,2.17,2.17,5.84,False,False,False,0
1416481,2024-02-24,Shoaib Malik,6,4,0,1.0,20,20,2,2,3.0,0,0,3.33,3.33,9.66,False,False,False,0
1416486,2024-02-28,Shoaib Malik,24,31,0,4.0,13,26,2,3,4.0,0,0,2.17,4.33,8.84,False,True,False,0
1416487,2024-02-29,Shoaib Malik,18,19,0,3.0,30,50,2,4,1.0,1,1,5.0,8.33,21.0,False,True,True,0
1416490,2024-03-03,Shoaib Malik,6,8,0,1.0,42,68,2,5,3.0,0,0,7.0,11.33,21.5,False,True,True,0
1416493,2024-03-06,Shoaib Malik,24,24,0,4.0,48,61,3,5,3.0,0,0,8.0,10.17,23.5,True,True,True,0
1416497,2024-03-09,Shoaib Malik,18,29,0,3.0,30,78,2,5,3.0,0,0,5.0,13.0,17.5,False,True,True,0
1416500,2024-03-11,Shoaib Malik,27,20,0,4.5,42,90,2,5,2.0,0,1,7.0,15.0,23.5,False,True,True,0
1475239,2025-04-12,Shoaib Malik,6,19,0,1.0,0,0,0,0,397.0,0,0,0.0,0.0,0.0,False,False,False,0
1475241,2025-04-13,Shoaib Malik,6,16,0,1.0,6,6,1,1,1.0,1,1,1.0,1.0,8.5,False,False,False,0
1527554,2026-03-28,Shoriful Islam,29,31,0,4.83,0,0,0,0,,0,0,0.0,0.0,0.0,False,False,False,0
1527566,2026-04-08,Shoriful Islam,12,21,0,2.0,0,29,0,1,11.0,0,0,0.0,4.83,1.5,False,False,False,0
1527568,2026-04-09,Shoriful Islam,22,23,0,3.67,12,41,1,2,1.0,1,1,2.0,6.83,12.0,False,False,True,0
1527570,2026-04-11,Shoriful Islam,12,17,0,2.0,34,63,2,3,2.0,0,1,5.67,10.5,17.84,False,True,True,0
1527573,2026-04-13,Shoriful Islam,24,30,0,4.0,46,46,3,3,2.0,0,1,7.67,7.67,21.84,False,True,True,0
1168824,2019-02-16,Sikandar Raza,12,10,0,2.0,0,0,0,0,,0,0,0.0,0.0,0.0,False,False,False,0
1168828,2019-02-21,Sikandar Raza,24,24,0,4.0,12,12,1,1,5.0,0,0,2.0,2.0,5.5,False,False,False,0
1354924,2023-02-13,Sikandar Raza,19,32,0,3.17,0,0,0,0,1453.0,0,0,0.0,0.0,0.0,False,False,False,0
1354931,2023-02-19,Sikandar Raza,26,27,0,4.33,19,19,1,1,6.0,0,0,3.17,3.17,7.84,False,False,False,0
1354933,2023-02-21,Sikandar Raza,7,6,0,1.17,26,45,1,2,2.0,0,1,4.33,7.5,13.66,False,False,True,0
1354938,2023-02-26,Sikandar Raza,12,24,0,2.0,33,52,2,3,5.0,0,0,5.5,8.67,15.5,False,True,True,0
1354939,2023-02-27,Sikandar Raza,12,6,0,2.0,19,64,2,4,1.0,1,1,3.17,10.67,17.34,False,True,True,0
1354941,2023-03-02,Sikandar Raza,6,6,0,1.0,24,57,2,4,3.0,0,0,4.0,9.5,14.0,False,True,True,0
1354943,2023-03-04,Sikandar Raza,6,10,0,1.0,30,63,3,5,2.0,0,1,5.0,10.5,19.5,False,True,True,0
1354946,2023-03-07,Sikandar Raza,7,21,0,1.17,12,43,2,5,3.0,0,0,2.0,7.17,11.5,False,True,True,0
1354949,2023-03-09,Sikandar Raza,7,14,0,1.17,19,43,3,5,2.0,0,1,3.17,7.17,15.84,False,True,True,0
1416475,2024-02-19,Sikandar Raza,19,25,0,3.17,0,0,0,0,347.0,0,0,0.0,0.0,0.0,False,False,False,0
1416478,2024-02-21,Sikandar Raza,13,24,0,2.17,19,19,1,1,2.0,0,1,3.17,3.17,9.84,False,False,False,0
1416483,2024-02-25,Sikandar Raza,12,20,0,2.0,32,32,2,2,4.0,0,0,5.33,5.33,13.66,False,False,True,0
1416485,2024-02-27,Sikandar Raza,12,20,0,2.0,25,44,2,3,2.0,0,1,4.17,7.33,14.84,False,True,True,0
1416494,2024-03-06,Sikandar Raza,7,7,0,1.17,0,37,0,3,8.0,0,0,0.0,6.17,4.5,False,True,False,0
1416497,2024-03-09,Sikandar Raza,25,23,0,4.17,7,31,1,3,3.0,0,0,1.17,5.17,6.84,False,True,False,0
1416499,2024-03-10,Sikandar Raza,25,32,0,4.17,32,56,2,4,1.0,1,1,5.33,9.33,21.66,False,True,True,0
1475238,2025-04-11,Sikandar Raza,12,16,0,2.0,0,0,0,0,397.0,0,0,0.0,0.0,0.0,False,False,False,0
1475241,2025-04-13,Sikandar Raza,20,12,0,3.33,12,12,1,1,2.0,0,1,2.0,2.0,7.5,False,False,False,0
1475243,2025-04-15,Sikandar Raza,14,14,0,2.33,32,32,2,2,2.0,0,1,5.33,5.33,15.66,False,False,True,0
1475249,2025-04-22,Sikandar Raza,12,15,0,2.0,14,46,1,3,7.0,0,0,2.33,7.67,9.16,False,True,False,0
1475251,2025-04-24,Sikandar Raza,6,6,0,1.0,12,58,1,4,2.0,0,1,2.0,9.67,12.0,False,True,True,0
1475253,2025-04-26,Sikandar Raza,12,20,0,2.0,18,52,2,4,2.0,0,1,3.0,8.67,14.0,False,True,True,0
1475256,2025-04-30,Sikandar Raza,18,20,0,3.0,18,30,2,3,4.0,0,0,3.0,5.0,10.5,False,True,True,0
1475261,2025-05-04,Sikandar Raza,12,22,0,2.0,18,48,1,4,4.0,0,0,3.0,8.0,12.0,False,True,True,0
1475266,2025-05-18,Sikandar Raza,7,8,0,1.17,0,12,0,1,14.0,0,0,0.0,2.0,1.5,False,False,False,0
1475271,2025-05-25,Sikandar Raza,24,43,0,4.0,7,7,1,1,7.0,0,0,1.17,1.17,3.84,False,False,False,0
1527552,2026-03-26,Sikandar Raza,25,27,0,4.17,0,0,0,0,305.0,0,0,0.0,0.0,0.0,False,False,False,0
1527557,2026-03-29,Sikandar Raza,7,11,0,1.17,25,25,1,1,3.0,0,0,4.17,4.17,9.84,False,False,False,0
1527562,2026-04-03,Sikandar Raza,13,34,0,2.17,7,32,1,2,5.0,0,0,1.17,5.33,5.34,False,False,False,0
1527567,2026-04-09,Sikandar Raza,12,33,0,2.0,13,45,1,3,6.0,0,0,2.17,7.5,8.84,False,True,False,0
1527570,2026-04-11,Sikandar Raza,6,11,0,1.0,12,32,1,3,2.0,0,1,2.0,5.33,10.5,False,True,True,0
1168853,2019-03-17,Sohaib Maqsood,6,8,0,1.0,0,0,0,0,,0,0,0.0,0.0,0.0,False,False,False,0
1247013,2021-02-21,Sohaibullah,19,26,0,3.17,0,0,0,0,,0,0,0.0,0.0,0.0,False,False,False,0
1168824,2019-02-16,Sohail Akhtar,1,0,0,0.17,0,0,0,0,,0,0,0.0,0.0,0.0,False,False,False,0
959197,2016-02-12,Sohail Khan,27,30,0,4.5,0,0,0,0,,0,0,0.0,0.0,0.0,False,False,False,0
959201,2016-02-13,Sohail Khan,25,28,0,4.17,27,27,1,1,1.0,1,1,4.5,4.5,15.5,False,False,True,0
959205,2016-02-14,Sohail Khan,25,23,0,4.17,52,52,2,2,1.0,1,1,8.67,8.67,25.34,True,False,True,0
959211,2016-02-17,Sohail Khan,15,14,0,2.5,77,77,3,3,3.0,0,0,12.83,12.83,30.16,True,True,True,0
959217,2016-02-20,Sohail Khan,20,27,0,3.33,65,92,3,4,3.0,0,0,10.83,15.33,27.66,True,True,True,1
1075988,2017-02-10,Sohail Khan,22,21,0,3.67,0,0,0,0,356.0,0,0,0.0,0.0,0.0,False,False,False,0
1075990,2017-02-11,Sohail Khan,24,24,0,4.0,22,22,1,1,1.0,1,1,3.67,3.67,13.84,False,False,True,0
1075993,2017-02-16,Sohail Khan,25,38,0,4.17,46,46,2,2,5.0,0,0,7.67,7.67,18.34,False,False,True,0
1075998,2017-02-19,Sohail Khan,24,29,0,4.0,25,71,1,3,3.0,0,0,4.17,11.83,12.84,False,True,True,0
1076000,2017-02-23,Sohail Khan,19,28,0,3.17,49,95,2,4,4.0,0,0,8.17,15.83,22.34,True,True,True,0
1076003,2017-02-25,Sohail Khan,20,28,0,3.33,43,92,2,4,2.0,0,1,7.17,15.33,22.34,False,True,True,0
1076005,2017-02-26,Sohail Khan,18,24,0,3.0,63,88,3,4,1.0,1,1,10.5,14.67,32.0,True,True,True,0
1076007,2017-03-01,Sohail Khan,19,21,0,3.17,57,106,3,5,3.0,0,0,9.5,17.67,26.5,True,True,True,0
1076008,2017-03-03,Sohail Khan,25,32,0,4.17,57,100,3,5,2.0,0,1,9.5,16.67,28.5,True,True,True,1
1128825,2018-02-26,Sohail Khan,25,46,0,4.17,0,0,0,0,360.0,0,0,0.0,0.0,0.0,False,False,False,0
1128829,2018-03-02,Sohail Khan,27,23,0,4.5,25,25,1,1,4.0,0,0,4.17,4.17,9.84,False,False,False,0
1128831,2018-03-03,Sohail Khan,24,38,0,4.0,52,52,2,2,1.0,1,1,8.67,8.67,25.34,True,False,True,0
1128835,2018-03-08,Sohail Khan,20,31,0,3.33,51,76,2,3,5.0,0,0,8.5,12.67,21.5,True,True,True,0
1128837,2018-03-09,Sohail Khan,18,28,0,3.0,71,96,3,4,1.0,1,1,11.83,16.0,34.66,True,True,True,0
1128841,2018-03-11,Sohail Khan,24,34,0,4.0,38,114,2,5,2.0,0,1,6.33,19.0,22.16,False,True,True,0
1128843,2018-03-14,Sohail Khan,25,32,0,4.17,62,113,3,5,3.0,0,0,10.33,18.83,28.16,True,True,True,1
1168821,2019-02-15,Sohail Khan,25,58,0,4.17,0,0,0,0,338.0,0,0,0.0,0.0,0.0,False,False,False,0
1168824,2019-02-16,Sohail Khan,25,30,0,4.17,25,25,1,1,1.0,1,1,4.17,4.17,14.84,False,False,True,0
1168834,2019-02-24,Sohail Khan,13,32,0,2.17,0,50,0,2,8.0,0,0,0.0,8.33,3.0,False,False,False,0
1168848,2019-03-10,Sohail Khan,26,39,0,4.33,0,13,0,1,14.0,0,0,0.0,2.17,1.5,False,False,False,0
1168846,2019-03-11,Sohail Khan,26,35,0,4.33,26,26,1,1,1.0,1,1,4.33,4.33,15.16,False,False,True,0
1211642,2020-02-20,Sohail Khan,14,21,0,2.33,0,0,0,0,346.0,0,0,0.0,0.0,0.0,False,False,False,0
1211645,2020-02-22,Sohail Khan,24,27,0,4.0,14,14,1,1,2.0,0,1,2.33,2.33,8.16,False,False,False,0
1211647,2020-02-23,Sohail Khan,24,26,0,4.0,38,38,2,2,1.0,1,1,6.33,6.33,20.66,False,False,True,0
1211650,2020-02-27,Sohail Khan,24,43,0,4.0,62,62,3,3,4.0,0,0,10.33,10.33,25.16,True,True,True,0
1211653,2020-02-29,Sohail Khan,26,46,0,4.33,72,86,3,4,2.0,0,1,12.0,14.33,32.0,True,True,True,0
1211659,2020-03-05,Sohail Khan,20,38,0,3.33,50,112,2,5,5.0,0,0,8.33,18.67,24.16,True,True,True,1
1211671,2020-03-15,Sohail Khan,24,38,0,4.0,0,20,0,1,10.0,0,0,0.0,3.33,1.5,False,False,False,0
1247017,2021-02-26,Sohail Khan,26,26,0,4.33,0,0,0,0,348.0,0,0,0.0,0.0,0.0,False,False,False,0
1247019,2021-02-27,Sohail Khan,25,48,0,4.17,26,26,1,1,1.0,1,1,4.33,4.33,15.16,False,False,True,0
1247024,2021-03-03,Sohail Khan,24,33,0,4.0,51,51,2,2,4.0,0,0,8.5,8.5,20.0,True,False,True,1
1247025,2021-06-10,Sohail Khan,25,33,0,4.17,0,0,0,0,99.0,0,0,0.0,0.0,0.0,False,False,False,0
1247040,2021-06-19,Sohail Khan,26,37,0,4.33,0,25,0,1,9.0,0,0,0.0,4.17,1.5,False,False,False,0
1293001,2022-01-28,Sohail Khan,25,51,0,4.17,0,0,0,0,223.0,0,0,0.0,0.0,0.0,False,False,False,0
1293004,2022-01-30,Sohail Khan,18,45,0,3.0,25,25,1,1,2.0,0,1,4.17,4.17,11.84,False,False,True,0
1416487,2024-02-29,Sohail Khan,24,36,0,4.0,0,0,0,0,760.0,0,0,0.0,0.0,0.0,False,False,False,0
1416496,2024-03-08,Sohail Khan,25,48,0,4.17,0,24,0,1,8.0,0,0,0.0,4.0,1.5,False,False,False,0
1416499,2024-03-10,Sohail Khan,24,25,0,4.0,25,49,1,2,2.0,0,1,4.17,8.17,13.34,False,False,True,0
959177,2016-02-05,Sohail Tanvir,26,20,0,4.33,0,0,0,0,,0,0,0.0,0.0,0.0,False,False,False,0
959181,2016-02-06,Sohail Tanvir,18,24,0,3.0,26,26,1,1,1.0,1,1,4.33,4.33,15.16,False,False,True,0
959185,2016-02-07,Sohail Tanvir,25,28,0,4.17,44,44,2,2,1.0,1,1,7.33,7.33,22.66,False,False,True,0
959197,2016-02-12,Sohail Tanvir,18,30,0,3.0,69,69,3,3,5.0,0,0,11.5,11.5,27.5,True,True,True,0
959201,2016-02-13,Sohail Tanvir,11,11,0,1.83,61,87,3,4,1.0,1,1,10.17,14.5,31.34,True,True,True,1
1075987,2017-02-10,Sohail Tanvir,24,25,0,4.0,0,0,0,0,363.0,0,0,0.0,0.0,0.0,False,False,False,0
1075989,2017-02-11,Sohail Tanvir,26,31,0,4.33,24,24,1,1,1.0,1,1,4.0,4.0,14.5,False,False,True,0
1075991,2017-02-12,Sohail Tanvir,12,4,0,2.0,50,50,2,2,1.0,1,1,8.33,8.33,24.66,True,False,True,0
1075993,2017-02-16,Sohail Tanvir,27,30,0,4.5,62,62,3,3,4.0,0,0,10.33,10.33,25.16,True,True,True,0
1075996,2017-02-18,Sohail Tanvir,24,47,0,4.0,65,89,3,4,2.0,0,1,10.83,14.83,29.66,True,True,True,0
1075999,2017-02-20,Sohail Tanvir,24,38,0,4.0,51,113,2,5,2.0,0,1,8.5,18.83,26.5,True,True,True,0
1076001,2017-02-24,Sohail Tanvir,24,43,0,4.0,48,137,2,6,4.0,0,0,8.0,22.83,25.0,True,True,True,0
1076003,2017-02-25,Sohail Tanvir,25,42,0,4.17,72,137,3,6,1.0,1,1,12.0,22.83,38.0,True,True,True,1
1128818,2018-02-22,Sohail Tanvir,25,40,0,4.17,0,0,0,0,362.0,0,0,0.0,0.0,0.0,False,False,False,0
1128820,2018-02-23,Sohail Tanvir,20,27,0,3.33,25,25,1,1,1.0,1,1,4.17,4.17,14.84,False,False,True,0
1128823,2018-02-25,Sohail Tanvir,18,29,0,3.0,45,45,2,2,2.0,0,1,7.5,7.5,20.0,False,False,True,0
1128830,2018-03-03,Sohail Tanvir,20,14,0,3.33,18,63,1,3,6.0,0,0,3.0,10.5,10.5,False,True,True,0
1128833,2018-03-06,Sohail Tanvir,24,18,0,4.0,20,83,1,4,3.0,0,0,3.33,13.83,12.66,False,True,True,0
1128834,2018-03-07,Sohail Tanvir,25,37,0,4.17,44,107,2,5,1.0,1,1,7.33,17.83,27.16,False,True,True,0
1128837,2018-03-09,Sohail Tanvir,22,29,0,3.67,69,107,3,5,2.0,0,1,11.5,17.83,32.5,True,True,True,0
1128839,2018-03-10,Sohail Tanvir,27,30,0,4.5,91,109,4,5,1.0,1,1,15.17,18.17,42.84,True,True,True,0
1128842,2018-03-13,Sohail Tanvir,24,37,0,4.0,98,118,4,5,3.0,0,0,16.33,19.67,40.16,True,True,True,1
1168822,2019-02-15,Sohail Tanvir,24,37,0,4.0,0,0,0,0,339.0,0,0,0.0,0.0,0.0,False,False,False,0
1168825,2019-02-17,Sohail Tanvir,25,22,0,4.17,24,24,1,1,2.0,0,1,4.0,4.0,11.5,False,False,True,0
1168827,2019-02-20,Sohail Tanvir,25,32,0,4.17,49,49,2,2,3.0,0,0,8.17,8.17,19.34,True,False,True,0
1168831,2019-02-23,Sohail Tanvir,24,23,0,4.0,50,74,2,3,3.0,0,0,8.33,12.33,21.16,True,True,True,0
1168834,2019-02-24,Sohail Tanvir,28,21,0,4.67,74,98,3,4,1.0,1,1,12.33,16.33,35.66,True,True,True,0
1168836,2019-02-27,Sohail Tanvir,18,15,0,3.0,77,126,3,5,3.0,0,0,12.83,21.0,33.16,True,True,True,0
1168841,2019-03-01,Sohail Tanvir,26,24,0,4.33,70,144,3,6,2.0,0,1,11.67,24.0,34.34,True,True,True,0
1168842,2019-03-04,Sohail Tanvir,25,39,0,4.17,44,121,2,5,3.0,0,0,7.33,20.17,22.16,False,True,True,0
1168845,2019-03-05,Sohail Tanvir,25,19,0,4.17,69,146,3,6,1.0,1,1,11.5,24.33,37.0,True,True,True,0
1168848,2019-03-10,Sohail Tanvir,25,50,0,4.17,50,122,2,5,5.0,0,0,8.33,20.33,24.16,True,True,True,0
1168851,2019-03-13,Sohail Tanvir,25,39,0,4.17,25,119,1,5,3.0,0,0,4.17,19.83,15.84,False,True,True,0
1168853,2019-03-17,Sohail Tanvir,26,29,0,4.33,50,100,2,4,4.0,0,0,8.33,16.67,22.66,True,True,True,1
1211644,2020-02-21,Sohail Tanvir,25,37,0,4.17,0,0,0,0,341.0,0,0,0.0,0.0,0.0,False,False,False,0
1211646,2020-02-22,Sohail Tanvir,14,16,0,2.33,25,25,1,1,1.0,1,1,4.17,4.17,14.84,False,False,True,0
1211649,2020-02-26,Sohail Tanvir,23,15,0,3.83,39,39,2,2,4.0,0,0,6.5,6.5,16.0,False,False,True,0
1211651,2020-02-28,Sohail Tanvir,19,20,0,3.17,62,62,3,3,2.0,0,1,10.33,10.33,27.16,True,True,True,0
1211653,2020-02-29,Sohail Tanvir,24,27,0,4.0,56,81,3,4,1.0,1,1,9.33,13.5,29.66,True,True,True,1
1211663,2020-03-08,Sohail Tanvir,14,16,0,2.33,0,66,0,3,8.0,0,0,0.0,11.0,4.5,False,True,False,0
1211668,2020-03-13,Sohail Tanvir,28,27,0,4.67,14,57,1,3,5.0,0,0,2.33,9.5,9.16,False,True,False,0
1211672,2020-11-14,Sohail Tanvir,31,39,0,5.17,0,0,0,0,246.0,0,0,0.0,0.0,0.0,False,False,False,0
1211675,2020-11-15,Sohail Tanvir,25,53,0,4.17,31,31,1,1,1.0,1,1,5.17,5.17,16.84,False,False,True,0
1247013,2021-02-21,Sohail Tanvir,25,39,0,4.17,0,0,0,0,98.0,0,0,0.0,0.0,0.0,False,False,False,0
1247015,2021-02-23,Sohail Tanvir,20,40,0,3.33,25,25,1,1,2.0,0,1,4.17,4.17,11.84,False,False,True,0
1247025,2021-06-10,Sohail Tanvir,26,30,0,4.33,0,0,0,0,107.0,0,0,0.0,0.0,0.0,False,False,False,0
1247031,2021-06-13,Sohail Tanvir,26,38,0,4.33,26,26,1,1,3.0,0,0,4.33,4.33,10.16,False,False,True,0
1247035,2021-06-16,Sohail Tanvir,18,30,0,3.0,52,52,2,2,3.0,0,0,8.67,8.67,20.34,True,False,True,0
1247038,2021-06-18,Sohail Tanvir,18,16,0,3.0,44,70,2,3,2.0,0,1,7.33,11.67,21.16,False,True,True,0
1247041,2021-06-21,Sohail Tanvir,24,17,0,4.0,36,88,2,4,3.0,0,0,6.0,14.67,18.0,False,True,True,0
1247044,2021-06-24,Sohail Tanvir,24,35,0,4.0,42,112,2,5,3.0,0,0,7.0,18.67,21.5,False,True,True,0
1293001,2022-01-28,Sohail Tanvir,13,19,0,2.17,0,0,0,0,218.0,0,0,0.0,0.0,0.0,False,False,False,0
1293003,2022-01-29,Sohail Tanvir,25,29,0,4.17,13,13,1,1,1.0,1,1,2.17,2.17,10.84,False,False,True,0
1293006,2022-01-31,Sohail Tanvir,24,36,0,4.0,38,38,2,2,2.0,0,1,6.33,6.33,17.66,False,False,True,0
1293009,2022-02-03,Sohail Tanvir,25,43,0,4.17,62,62,3,3,3.0,0,0,10.33,10.33,25.16,True,True,True,1
1293019,2022-02-13,Sohail Tanvir,25,30,0,4.17,0,49,0,2,10.0,0,0,0.0,8.17,3.0,False,False,False,0
1293021,2022-02-15,Sohail Tanvir,24,50,0,4.0,25,50,1,2,2.0,0,1,4.17,8.33,13.34,False,False,True,0
1293024,2022-02-18,Sohail Tanvir,24,52,0,4.0,49,49,2,2,3.0,0,0,8.17,8.17,19.34,True,False,True,1
1354925,2023-02-14,Sufiyan Muqeem,6,14,0,1.0,0,0,0,0,,0,0,0.0,0.0,0.0,False,False,False,0
1354928,2023-02-17,Sufiyan Muqeem,24,36,0,4.0,6,6,1,1,3.0,0,0,1.0,1.0,3.5,False,False,False,0
1354932,2023-02-20,Sufiyan Muqeem,12,10,0,2.0,30,30,2,2,3.0,0,0,5.0,5.0,13.0,False,False,True,0
1354935,2023-02-23,Sufiyan Muqeem,14,16,0,2.33,36,42,2,3,3.0,0,0,6.0,7.0,16.5,False,True,True,0
1354952,2023-03-12,Sufiyan Muqeem,24,37,0,4.0,0,0,0,0,17.0,0,0,0.0,0.0,0.0,False,False,False,0
1475239,2025-04-12,Sufiyan Muqeem,25,39,0,4.17,0,0,0,0,762.0,0,0,0.0,0.0,0.0,False,False,False,0
1475242,2025-04-14,Sufiyan Muqeem,18,35,0,3.0,25,25,1,1,2.0,0,1,4.17,4.17,11.84,False,False,True,0
1475254,2025-04-27,Sufiyan Muqeem,25,33,0,4.17,0,18,0,1,13.0,0,0,0.0,3.0,1.5,False,False,False,0
1527554,2026-03-28,Sufiyan Muqeem,24,28,0,4.0,0,0,0,0,335.0,0,0,0.0,0.0,0.0,False,False,False,0
1527566,2026-04-08,Sufiyan Muqeem,24,32,0,4.0,0,24,0,1,11.0,0,0,0.0,4.0,1.5,False,False,False,0
1527568,2026-04-09,Sufiyan Muqeem,24,19,0,4.0,24,48,1,2,1.0,1,1,4.0,8.0,16.0,False,False,True,0
1527570,2026-04-11,Sufiyan Muqeem,25,21,0,4.17,48,72,2,3,2.0,0,1,8.0,12.0,22.5,True,True,True,0
1527573,2026-04-13,Sufiyan Muqeem,26,30,0,4.33,73,73,3,3,2.0,0,1,12.17,12.17,30.84,True,True,True,1
1354937,2023-02-26,T Shamsi,24,18,0,4.0,0,0,0,0,,0,0,0.0,0.0,0.0,False,False,False,0
1354940,2023-03-01,T Shamsi,26,26,0,4.33,24,24,1,1,3.0,0,0,4.0,4.0,9.5,False,False,False,0
1354942,2023-03-03,T Shamsi,24,40,0,4.0,50,50,2,2,2.0,0,1,8.33,8.33,21.66,True,False,True,0
1354945,2023-03-06,T Shamsi,25,21,0,4.17,50,74,2,3,3.0,0,0,8.33,12.33,21.16,True,True,True,1
1416474,2024-02-18,T Shamsi,24,45,0,4.0,0,0,0,0,349.0,0,0,0.0,0.0,0.0,False,False,False,0
